"id","name","hostid","hostname","neighbourhoodgroup","neighbourhood","latitude","longitude","roomtype","price","minimumnights","numberofreviews","lastreview","reviewspermonth","calculatedhostlistingscount","availability365"
20435636,"Stay like a local in Willamsburg/Greenpoint - NYC",63043,"Tolga", ,"Greenpoint",40.72767,-73.95084,"Private room",80,5,19,"21/01/2019",1.26,1,0
17591010,"Entire Hipster Flat in the Heart of Bushwick!",4844209,"Leyla","Brooklyn","Bushwick",40.70146,-73.92887,"Entire home/apt",90,5,0,"", ,1,0
27833897,"Pet-friendly 1bd in the Heart of East Village",13775855,"Joe", ,"East Village",40.72772,-73.98046,"Entire home/apt",149,3,25,"09/06/2019",2.4,1,1
7988411,"Heart of Greenwich Village!",276042,"Kathleen","Manhattan","Greenwich Village",40.72913,-74.00074,"Private room",75,1,32,"01/01/2019",1.63,1,0
7174695,"Lux, UES,  3Beds, Family Apt",36903246,"Dana","Manhattan","Upper East Side",40.77614,-73.95037,"Entire home/apt",700,1,1,"05/09/2015",0.02,1,0
1244117,"Cozy Huge Brownstone in Bedstuy",6781477,"Joseph","Brooklyn","Bedford-Stuyvesant",40.69324,-73.93217,"Entire home/apt", ,1,153,"17/06/2019",2.21,1,1
20165947,"Bright & Spacious Artist loft in BK!",17290200,"Martina","Brooklyn","Williamsburg",40.70503,-73.93699,"Private room",50,7,1,"28/08/2017",0.04,1,0
5188840,"Home 4 Medical Professionals-St John's Episcopal 2",26377263,"Stat","Queens","Far Rockaway",40.59642,-73.75606,"Private room", ,6,5,"02/12/2017",0.11,43,313
20284068,"Crown Heights Apartment",32905351,"Meredith","Brooklyn","Crown Heights",40.67423,-73.95737,"Entire home/apt",110,2,31,"25/04/2019",1.36,1,4
9637937,"Art Lovers Lower East Side 2bedroom",24298532,"Brian"," ","Lower East Side",40.72043,-73.98916,"Private room",125,1,85,"29/06/2019",2.23,1,335
34418059,"Cozy studio - heart of Manhattan!",6710372,"Arantza","Manhattan","Hell's Kitchen",40.7633,-73.9878,"Entire home/apt",200,2,2,"02/06/2019",1.36,1,5
12403816,"Cozy and privat studio near Times Sq",67073298,"K.Arina","Manhattan","Hell's Kitchen",40.76058,-73.99603,"Entire home/apt", ,7,131,"28/06/2019",3.37,1,111
29682577,"Kan house",183417610,"Kanchana","Queens","Elmhurst",40.74085,-73.87682,"Private room",180,1,0,"", ,3,0
22670106,"Cozy affordable room #1",20120009,"Jannices","Brooklyn","Bushwick",40.68726,-73.90621,"Private room",38,1,36,"18/04/2019",2,6,0
5913433,"Spacious apartment in Greenpoint",30710562,"Tim","Brooklyn","Greenpoint",40.7229,-73.94775,"Entire home/apt",125,2,5,"12/10/2015",0.1,1,0
31764572,"Modern living in semi-industrial setting",78326799,"Patrick","Brooklyn","Gowanus",40.68289,-73.9878,"Private room",80,1,2,"07/04/2019",0.63,1,0
32437052,"Cozy room in the heart of Briarwood, Queens NY",49625765,"Ilham","Queens","Briarwood",40.709,-73.81431,"Private room", ,2,9,"09/06/2019",2.33,1,13
28687609,"Studio Apartment with Bridge and River Views",11160056,"Selena","Manhattan","Two Bridges",40.71079,-73.99304,"Entire home/apt",135,2,4,"01/03/2019",0.41,1,0
22796888,"room 2 Manhattan private room",164886138,"Eliahu", ,"Harlem",40.81236,-73.95204,"Private room",69,1,4,"23/08/2018",0.29,11,365
30344925,"Modern Park Slope 1br right by Prospect Park",18609785,"Ben","Brooklyn","South Slope",40.66557,-73.98044,"Entire home/apt",155,3,9,"18/03/2019",1.38,1,5
34118020,"Amazing Area - Quick walk to Metro - Spacious!",161324994,"Ashley At Bedly","Manhattan","East Harlem",40.791,-73.94807,"Private room", ,30,1,"31/05/2019",0.77,6,44
6686140,"1 bedroom apartment in Nolita",6743604,"Lauren","Manhattan","Nolita",40.72227,-73.99526,"Entire home/apt",130,1,13,"09/10/2016",0.26,1,0
16175456,"Large luxury private room in Williamsburg!",1314045,"Tim","Brooklyn","Williamsburg",40.71341,-73.94824,"Private room", ,1,230,"05/07/2019",7.28,3,353
18522181,"Beautiful in Brooklyn - Perfect for Groups!",106454216,"Steven","Brooklyn","Bushwick",40.68827,-73.91815,"Entire home/apt",180,2,54,"24/06/2019",2.15,2,308
11753010,"brooklyn rent apartment",62535444,"Alex","Brooklyn","Brighton Beach",40.57891,-73.95388,"Entire home/apt",99,1,88,"26/06/2019",2.22,2,364
29096448,"Unique Penthouse",213781715,"Anting","Manhattan","NoHo",40.72904,-73.99344,"Entire home/apt",225,1,2,"11/12/2018",0.24,33,179
614269,"Full Apt! L Train On The Corner!!",3047107,"Bradley","Brooklyn","Williamsburg",40.70958,-73.93578,"Entire home/apt", ,30,15,"29/07/2017",0.18,1,0
25865718,"Beautiful duplex in New York",1190628,"Julia","Manhattan","East Harlem",40.79788,-73.93265,"Entire home/apt",160,7,0,"", ,1,278
9531437,"Room in Seaport (Financial District",4455698,"Pierre", ,"Two Bridges",40.70889,-73.99964,"Private room",100,20,2,"10/05/2019",0.25,3,330
34396019,"Cozy and bright bedroom next to the train station",259483928,"Lizbeth","Queens","Glendale",40.70502,-73.89547,"Private room",49,1,1,"02/06/2019",0.79,1,70
12472230,"Cozy Cat Cave in Bushwick",51520084,"Samantha","Brooklyn","Bedford-Stuyvesant",40.69687,-73.93542,"Private room",60,1,0,"", ,1,0
23483570,"Newly Renovated-5mins to train; 30mins to City (4)",175311339,"Eduardo","Queens","Jackson Heights",40.75144,-73.86418,"Private room",37,2,32,"03/05/2019",1.96,5,126
7680750,"New 2BR+1BA For Up To 6 Ppl Only 15 Min To NYCity",347642,"Jullien","Brooklyn","Bedford-Stuyvesant",40.68022,-73.92795,"Entire home/apt",100,3,120,"18/06/2019",2.63,3,220
19912854,"Tiny House",112774776,"Anne","Brooklyn","Bedford-Stuyvesant",40.68128,-73.93884,"Entire home/apt", ,4,3,"12/08/2018",0.13,1,0
25012767,"Private Cozy Bedroom with Patio",161659518,"A", ,"Kips Bay",40.74153,-73.9797,"Private room",80,30,3,"31/07/2018",0.23,1,0
30310318,"Private cozy spacious bedroom Queens NY",144714634,"Char","Queens","Flushing",40.73872,-73.82863,"Private room",29,1,49,"07/07/2019",7.14,1,168
16466804,"Gorgeous Garden Apt on Stunning Park",1708922,"Molly & Mike","Brooklyn","Greenpoint",40.72463,-73.94128,"Entire home/apt",128,4,17,"27/05/2019",0.67,1,9
8355794,"New York Upper West Near Columbia U",15833732,"Yawen","Manhattan","Upper West Side",40.80285,-73.9657,"Private room", ,5,2,"01/12/2015",0.05,1,0
16390105,"Cozy 1 bedroom in the heart of Fort Greene",2455580,"Ithai","Brooklyn","Fort Greene",40.68529,-73.97365,"Entire home/apt",225,3,0,"", ,1,0
24058869,"Upper West / Morningside Heights Apt, Near Subway",81022597,"Daniel","Manhattan","Morningside Heights",40.80947,-73.96357,"Entire home/apt",100,3,0,"", ,1,0
35128367,"Magnificent Fort Greene Home- 3 Floors",11742777,"Inbar", ,"Fort Greene",40.68647,-73.96959,"Entire home/apt", ,2,1,"16/06/2019",1,1,43
3289009,"Quiet Brooklyn Apartment ",5231131,"Danielle","Brooklyn","Greenpoint",40.72096,-73.94424,"Entire home/apt", ,7,0,"", ,1,0
32308362,"Quiet Mid-Century Modern Apartment",99763169,"Ashlin"," ","Upper West Side",40.77995,-73.98464,"Entire home/apt",220,2,3,"29/04/2019",0.62,1,36
31284182,"1 bd. Apartment in central Greenpoint",1694324,"Rikki", ,"Greenpoint",40.72392,-73.948,"Entire home/apt",175,4,3,"22/04/2019",0.58,1,0
18498466,"Sunny Duplex Oasis: 2 Bath+Roof—Williamsburg Loft",510745,"Justin","Brooklyn","Williamsburg",40.71555,-73.94842,"Entire home/apt",106,2,20,"09/06/2019",0.76,2,0
2419438,"1 Bedroom Bushwick apartment",571080,"Michael","Brooklyn","Bushwick",40.6998,-73.92913,"Entire home/apt",109,1,12,"03/09/2018",0.19,1,0
19640913,"Cozy Room In Perfect Location!",129627362,"Florangie","Manhattan","Washington Heights",40.85039,-73.93855,"Private room",70,2,9,"06/04/2018",0.37,1,8
17757976,"Spacious Luxury Loft - 1BR",121185129,"Kathleen","Manhattan","Gramercy",40.7345,-73.98482,"Entire home/apt", ,6,11,"29/07/2018",0.41,1,177
16603017,"Sophisticated Retreat in Spacious Manhattan Apt",23957491,"Elka","Manhattan"," ",40.8568,-73.93162,"Private room",96,1,87,"12/06/2019",2.97,1,83
31020675,"Beautifully Renovated Small Mid Century Bedroom",152386567,"Alexandra-Katherine","Manhattan","Lower East Side",40.72173,-73.9918,"Private room",125,1,4,"07/07/2019",0.79,2,165
6800277,"[307] 5 min WALK to Times Square",35524316,"Yasu & Akiko","Manhattan","Hell's Kitchen",40.76185,-73.99126,"Private room",155,1,189,"23/06/2019",3.86,11,245
32865372,"Casa Linda on Linden - 8 minutes to JFK Airport",3179866,"Gonzalo And Nora","Queens","Jamaica",40.68816,-73.78974,"Entire home/apt",170,3,8,"17/06/2019",2.79,2,336
18812153,"Luxurious studio near NYU Hospital",120762452,"Stanley","Manhattan","Murray Hill",40.75044,-73.9753,"Entire home/apt", ,30,4,"06/02/2019",0.18,50,180
17887213,"Beautiful 2 Bedroom suite in Bedford Stuyvesant.",17859338,"Jacqueline","Brooklyn","Bedford-Stuyvesant",40.68476,-73.95471,"Entire home/apt",160,5,59,"04/07/2019",2.4,2,243
10134298,"1 Bedroom in HUGE Full Floored Apt.",2017504,"Fataah","Manhattan","Gramercy",40.73375,-73.98474,"Private room",85,1,2,"23/10/2016",0.06,2,0
27279982,"WEST 56TH COLUMBUS CIRCLE-LUXURY 1BR- DOORMAN/DECK",200380610,"Pranjal","Manhattan","Hell's Kitchen",40.76629,-73.986,"Entire home/apt",236,30,0,"", ,65,364
13623880,"Conveniently located 2 BR Time Square Apartment",78934668,"Marissa", ,"Hell's Kitchen",40.76395,-73.9884,"Entire home/apt",200,2,25,"22/04/2018",0.68,1,0
25519674,"Hells Kitchen Pied-à-terre",72470941,"Eric","Manhattan","Hell's Kitchen",40.76747,-73.9862,"Private room",125,3,6,"17/09/2018",0.47,1,2
65834,"Beautiful 1 Bedroom Apt Park Slope",321934,"Jessica"," ","Park Slope",40.67319,-73.97323,"Entire home/apt",175,2,11,"02/05/2013",0.11,1,246
34257861,"2 Bedroom Empire State Building Apartment",258133009,"Rovena","Manhattan","Murray Hill",40.74553,-73.97699,"Entire home/apt",239,1,8,"24/06/2019",4.53,1,140
28802019,"Modern  Manhattan Brownstone -1 Block to Subway",217221109,"Rich", ,"Harlem",40.80839,-73.94375,"Entire home/apt",200,1,40,"02/07/2019",4.88,1,274
14089094,"Cozy 1 Bedroom in Brooklyn",84738777,"Rohan","Brooklyn","Sunset Park",40.64187,-74.01252,"Private room",30,2,1,"06/09/2016",0.03,1,0
19651861,"Antique Romantic apartment chinatown/downtown",138331581,"J","Manhattan","Civic Center",40.71219,-73.99785,"Entire home/apt",102,1,45,"24/06/2018",1.85,1,0
4661662,"""The Green Room"": Harlem Brownstone",21455957,"Jason & Agnes","Manhattan","Harlem",40.81995,-73.94607,"Private room", ,3,122,"29/06/2019",2.19,2,243
19907176,"Upper West side,Lincoln center,Luxury 2Bed 2Bath",131647128,"Emily","Manhattan","Upper West Side",40.77578,-73.98923,"Entire home/apt", ,30,5,"27/02/2019",0.26,25,254
35215551,"Charming East Village 1 Bedroom!",263707859,"Sharon","Manhattan","East Village",40.72404,-73.98219,"Entire home/apt", ,2,0,"", ,1,0
35005134,"Sonder | 116 John | Sleek Studio + Gym",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70799,-74.00627,"Entire home/apt",100,29,0,"", ,327,326
21934873,"Cute studio in Midtown Manhattan",120762452,"Stanley","Manhattan","Murray Hill",40.75008,-73.97752,"Entire home/apt", ,30,2,"08/05/2019",0.3,50,364
20743194,"Comfy room in Manhattan 4 blocks from central park",104116468,"Elias","Manhattan","Harlem",40.80227,-73.9579,"Private room",90,3,55,"02/07/2019",2.52,1,66
17316565,"Beautiful apartment with sweeping NYC views",116854478,"Travis","Brooklyn","Carroll Gardens",40.68328,-73.99846,"Entire home/apt",250,4,0,"", ,1,0
28912358,"Parisian style 1 bedroom in the Heart of UES!!!",41062475,"Viktoria","Manhattan","Upper East Side",40.76035,-73.96045,"Private room",80,4,11,"01/07/2019",1.3,1,156
29283634,"Bushwick loft with NYC views (entire apt)",172859639,"Nicholas","Brooklyn","Williamsburg",40.7041,-73.93415,"Entire home/apt", ,1,2,"10/03/2019",0.23,1,4
26819776,"Greatest room in the city",201696839,"Chloe","Brooklyn","Downtown Brooklyn",40.69608,-73.98384,"Private room", ,1,26,"08/06/2019",2.27,1,131
30929920,"Corner Beach Front House!",56394959,"Li","Queens","Arverne",40.58847,-73.79102,"Private room", ,2,3,"16/04/2019",0.47,1,133
6731830,"Williamsburg Apartment on Bedford",30345458,"Thomas"," ","Williamsburg",40.71444,-73.96024,"Entire home/apt", ,3,8,"24/06/2017",0.21,1,0
23097802,"Piece Of Heaven",142447586,"Winnie & Andy"," ","Williamsbridge",40.87906,-73.85987,"Private room", ,3,0,"", ,4,0
13912725,"Master bedroom with a California king size bed",8163438,"PeiYoung","Queens","Astoria",40.75684,-73.92518,"Private room",75,1,0,"", ,1,0
33190990,"Huge Designer Loft- View of New York City Skyline!",27564513,"Lauren And Jeff", ,"Williamsburg",40.70396,-73.93442,"Entire home/apt", ,2,7,"02/06/2019",2.44,1,183
36233578,"✨Spacious bedroom￨walkable to UN, Empire State✨",173417532,"Ed","Manhattan","Murray Hill",40.74943,-73.97173,"Private room",150,1,0,"", ,3,82
12813206,"Sunny Apartment Across from Sunset Park",7609268,"Zoey"," ","Sunset Park",40.65038,-74.00551,"Entire home/apt",99,3,25,"30/06/2019",0.73,1,12
28916439,"Family and Friendly Room",35927005,"Kathy","Brooklyn","Borough Park",40.63535,-74.00589,"Private room", ,1,0,"", ,10,0
382524,"Cozy room with private bathroom & outside garden",732535,"William","Manhattan","Harlem",40.80334,-73.94805,"Private room", ,3,14,"04/04/2019",0.16,3,348
32663202,"Cozy Chelsea Apartment",64433748,"Abby", ,"Chelsea",40.74855,-74.00074,"Shared room",65,1,19,"30/06/2019",4.45,1,208
5642982,"Room One in cozy apartment_1",26080167,"Douglas"," ","Washington Heights",40.83481,-73.94317,"Private room",82,2,11,"31/05/2019",0.32,3,364
7336085,"Midtown West short term sublet",38433605,"Huishan","Manhattan","Hell's Kitchen",40.75979,-73.99402,"Private room",80,18,0,"", ,1,0
29495273,"Home on Houston - 2 Rooms near SoHo/NoHo/LES",818753,"Jamie","Manhattan","NoHo",40.72584,-73.99306,"Private room",295,2,0,"", ,1,5
2657689,"Your Amazing Vacation Apartment!",9051298,"Lydiah","Manhattan","Harlem",40.8106,-73.94647,"Shared room",100,1,0,"", ,2,0
35593963,"Great Apartment close to Time Square",264833923,"Sharoom", ,"Hell's Kitchen",40.75612,-73.99263,"Entire home/apt",209,3,1,"27/06/2019",1,1,68
26194019,"Cozy 1-Bedroom Apartment 2 Blocks from the Subway",66196101,"Francesco","Brooklyn","Bay Ridge",40.62991,-74.02458,"Entire home/apt",95,2,6,"04/08/2018",0.48,1,0
4777597,"Beautiful Apt - Flatiron/ Chelsea",10319096,"Saville","Manhattan","Chelsea",40.73932,-73.99264,"Entire home/apt",215,1,0,"", ,1,0
9093866,"2-bedroom in Landmark building on W116th. Special",47414802,"Jason"," ","Harlem",40.8035,-73.95105,"Entire home/apt",165,120,7,"08/08/2018",0.22,2,139
34301284,"Beautiful apartment in Manhattan!",257813708,"Polina"," ","East Village",40.72859,-73.97977,"Entire home/apt",250,3,6,"23/06/2019",3.27,1,162
16613993,"COZY Bedroom in the heart of the Lower East Side!",109660521,"Isaac","Manhattan","Civic Center",40.71391,-74.00489,"Private room", ,1,11,"05/11/2017",0.45,1,0
7749763,"Shared male Room on Manhattan. Amazing view! II",39528519,"Max","Manhattan","Lower East Side",40.70993,-73.987,"Shared room",35,14,6,"16/02/2019",0.25,28,201
1148978,"1 BR 1/2 block to A/B/C/D trains",6298986,"Marcelo","Manhattan","Washington Heights",40.83307,-73.93957,"Private room", ,14,46,"17/05/2019",0.62,1,287
22842989,"Incredible VIEW, Incredible PRICE",21283448,"Matt","Brooklyn","Prospect-Lefferts Gardens",40.65888,-73.95959,"Entire home/apt",90,4,37,"02/01/2019",2.18,1,0
14633924,"Designer Basement Apt by the Park 新精緻近公園舒適含窗半地下公寓",39648442,"A","Queens","Flushing",40.75005,-73.81145,"Entire home/apt",109,1,176,"22/06/2019",5.07,2,316
21577066,"Bright, Spacious Private Room in Williamsburg!",8628781,"Tessa","Brooklyn","Williamsburg",40.71075,-73.95935,"Private room", ,1,1,"20/04/2018",0.07,1,0
25769495,"Historic New York Home",50749495,"Cristina","Manhattan","NoHo",40.72842,-73.99289,"Private room", ,7,10,"09/06/2019",0.93,1,317
27464651,"Magical UWS Manhattan loft with two kitties!",97170205,"Kristen"," ","Upper West Side",40.78779,-73.96881,"Entire home/apt",65,3,9,"05/01/2019",0.87,1,0
13210016,"Private 2bdr apt. awesome LES/Chinatown location",6917811,"Gia","Manhattan","Civic Center",40.71537,-74.00181,"Private room", ,2,0,"", ,1,0
32918029,"Comfy Room III",197516314,"Genny","Staten Island","Port Richmond",40.63517,-74.13352,"Private room",52,1,3,"28/06/2019",0.93,3,365
5756464,"Sunny & Spacious Apt Near Subway",13347167,"AFI Apartments", ," ",40.7729,-73.95587,"Entire home/apt",118,30,3,"31/03/2018",0.11,29,204
6328394,"Trendy, newly renovated 1 BD Apt.",8876603,"Tammy","Manhattan","Harlem",40.81356,-73.94807,"Entire home/apt",145,3,143,"24/06/2019",2.95,1,252
19660327,"Gorgeous room with private full bathroom!",68762417,"Simon","Manhattan","East Harlem",40.79222,-73.94607,"Private room", ,1,1,"21/06/2019",1,4,87
30470126,"Spacious and Cozy Room - Just like Home",162166015,"Freddy","Queens","Ridgewood",40.6963,-73.89965,"Private room",50,1,3,"01/01/2019",0.45,1,189
6337725,"Cozy Harlem 1BD 15 mins to midtown",33000709,"Casey","Manhattan","Harlem",40.81412,-73.95185,"Entire home/apt", ,2,2,"27/08/2015",0.04,1,0
30273310,"Farm house style Bay Ridge (private D)",31760835,"Fon"," ","Bay Ridge",40.63574,-74.03102,"Private room",85,365,1,"15/12/2018",0.14,4,189
19566229,"法拉盛(Flushing)独立出入Basement套房出租｡2房1卫 2Rooms/1Bath",137129564,"Bing","Queens","Flushing",40.75388,-73.81561,"Private room",54,1,70,"01/07/2019",2.86,4,85
13910919,"Room",39476034,"James","Queens","Jamaica",40.67088,-73.76672,"Private room",159,1,0,"", ,2,363
27569888,"Private bed & Bath 1/2 block from the A Express!",146660704,"Amy","Manhattan","Washington Heights",40.85199,-73.93701,"Private room",90,2,24,"06/07/2019",2.39,1,119
31696775,"Quiet & Peaceful room in Astoria!",151557263,"Sadhya","Queens","Astoria",40.76333,-73.91187,"Private room",45,2,13,"01/07/2019",2.57,1,53
3219401,"Lovely room in Greenwich Village",3481965,"Pierre-Hubert","Manhattan","Greenwich Village",40.72928,-74.00135,"Private room",90,4,3,"01/01/2017",0.05,1,0
23765629,"Luxury appartement!",17583134,"Déborah","Brooklyn","Williamsburg",40.71017,-73.941,"Entire home/apt",220,3,9,"29/12/2018",0.59,1,0
2738377,"Carroll Gardens Brownstone",14011859,"Ann","Brooklyn","Carroll Gardens",40.68322,-73.99248,"Entire home/apt",350,5,6,"28/08/2016",0.12,1,0
36169832,"Tiny Room only for “1 lady” :)
Solo Travelers !!!!",264823783,"Wada","Manhattan","Harlem",40.81922,-73.95287,"Private room",50,7,0,"", ,2,53
35158765,"Spacious + Modern 2 BR 1.5 Bath in premium UES",264786463,"Justen","Manhattan","Upper East Side",40.77625,-73.9558,"Entire home/apt",229,3,3,"01/07/2019",3,1,150
28652436,"Large bedroom in Sunny 2-Bed, 1-Bath",15105613,"Elizabeth","Manhattan","Upper East Side",40.77713,-73.95096,"Private room",70,30,1,"09/12/2018",0.14,1,236
13372860,"Cozy and simple Bedstuy studio right by the train",16755566,"Ashton", ,"Bedford-Stuyvesant",40.69076,-73.92886,"Entire home/apt",69,4,5,"23/11/2016",0.13,1,0
17496511,"Spacious & Charming Nolita 1 Bed",118547015,"Jill","Manhattan","SoHo",40.72103,-73.99866,"Entire home/apt",125,2,16,"25/08/2018",0.57,1,0
25452588,"Posh 1BR in Midtown East by Sonder",12243051,"Sonder","Manhattan","Murray Hill",40.74454,-73.97339,"Entire home/apt",207,29,1,"12/07/2018",0.08,96,365
804246,"HUGE, PRIVATE, SUNLIT ROOM IN DOWNTOWN NYC LOFT!",4233030,"Michael","Manhattan","Chinatown",40.71786,-73.99518,"Private room",195,3,61,"30/06/2019",0.77,1,134
26598131,"Sunny Bedroom, New renovated Brooklyn House",139899546,"Selin","Brooklyn","Prospect-Lefferts Gardens",40.65829,-73.95171,"Private room",50,20,3,"22/07/2018",0.25,1,0
18686817,"Large bright friendly bedroom apartment",59407939,"Avrora","Brooklyn","Bensonhurst",40.60795,-73.98955,"Private room",89,1,5,"29/09/2017",0.19,1,364
25737165,"Lux Studio Suite+ Kitchen+Gym+Rooftop @FiDi!",73456844,"Lilian", ,"Financial District",40.70659,-74.01002,"Entire home/apt",179,3,8,"06/07/2019",0.64,1,102
21632690,"3BR Townhouse w BBQ - near Subway & Prospect Park",2107234,"Jon & Tina","Brooklyn","Windsor Terrace",40.65503,-73.97774,"Entire home/apt",149,2,17,"27/05/2019",0.86,1,1
9106756,"Santuary from the City - Sunny Greenpoint Apt",1692708,"Rebecca", ,"Greenpoint",40.72782,-73.95459,"Entire home/apt",150,14,0,"", ,1,42
31295741,"LUXURIOUS EXPERIENCE IN TIME SQUARE NYC",234230740,"Wanderlust","Manhattan","Theater District",40.75638,-73.98834,"Entire home/apt", ,5,0,"", ,1,0
3634361,"3 Bedroom Duplex",740032,"Dexter","Brooklyn","Windsor Terrace",40.65413,-73.97684,"Entire home/apt",140,5,28,"07/07/2019",0.6,1,192
2690370,"Spectacular Views of Mid-Town",480923,"Diane","Queens","Long Island City",40.74606,-73.95765,"Entire home/apt",130,30,1,"04/08/2014",0.02,1,0
17297467,"Big Beautiful Room in Quiet Area with Private Bath",55198931,"Monica & Robin","Brooklyn","Flatbush",40.64774,-73.96517,"Private room",65,2,12,"03/10/2017",0.44,1,294
31201905,"Sam and Mala""s Place",226664611,"Samuel","Queens","South Ozone Park",40.67993,-73.81249,"Entire home/apt", ,3,29,"22/06/2019",4.55,2,293
27169890,"2 BR affordable - good for groups",204581148,"Eddie"," ","East Harlem",40.79729,-73.93092,"Entire home/apt",185,1,24,"20/06/2019",2.06,1,314
11096801,"BRIGHT & BEAUTIFUL",38120363,"Brian","Brooklyn","Crown Heights",40.67415,-73.9163,"Private room",49,2,115,"24/06/2019",2.96,2,59
13803517,"Large, cozy 'n sweet",80770467,"Tavish"," ","Bushwick",40.69306,-73.92106,"Private room",40,4,1,"05/10/2016",0.03,1,0
31875616,"Cozy Private Bedroom in Upper West Side 107",238321374,"Eyal"," ","Upper West Side",40.79966,-73.96059,"Private room",60,30,1,"09/06/2019",1,32,333
12166912,"Sunny Prime Heart of East Village Room",50200840,"Katherine","Manhattan","East Village",40.72827,-73.9863,"Private room",110,3,36,"01/07/2019",0.91,1,292
32935986,"Uniware( only for GUYS)",51596474,"Antony","Brooklyn","Gravesend",40.58527,-73.96871,"Shared room",28,10,0,"", ,12,0
2057403,"Spacious Upper West side 2 bedroom apartment",10535116,"Connie"," ","Upper West Side",40.79053,-73.96956,"Entire home/apt",199,5,8,"01/01/2019",0.12,1,9
21214554,"Beautiful Suite W/ Private Bathroom",3603284,"Carupano","Queens","Ridgewood",40.71063,-73.9152,"Private room",90,7,28,"08/06/2019",1.34,1,157
3262930,"Cosy room with private bathroom-NYC",16500110,"Irena","Manhattan","Upper East Side",40.76572,-73.95541,"Private room",140,3,118,"24/06/2019",1.91,1,316
12113280,"Brooklyn Summer Haven- Private Room!",64963967,"Ruby"," ","Bedford-Stuyvesant",40.67988,-73.92687,"Private room",44,1,0,"", ,1,0
15941474,"JFK 10 & LGA 15 minutes, One Bed Room",101657794,"Dr. Shirin","Queens","Briarwood",40.70857,-73.8075,"Private room", ,1,77,"06/07/2019",2.39,6,361
33873570,"Lexi's Global  Retreat in Flatbush! (New Host!!)",255787023,"Anderson", ,"East Flatbush",40.64418,-73.92556,"Private room", ,1,11,"27/06/2019",4.58,1,29
837256,"UES APT- NEAR CENTRAL PARK, MUSEUMS",2862643,"Nia", ,"Upper East Side",40.77389,-73.951,"Entire home/apt", ,2,0,"", ,1,0
33038266,"Spacious Room in Chill Ridgewood Avail. Sept - Oct",216310452,"Jorge","Queens","Ridgewood",40.70078,-73.9072,"Private room",60,35,1,"02/04/2019",0.3,1,64
841292,"BIG room in fun loft – heart of NYC",4393626,"Aaron","Manhattan","Chelsea",40.74712,-73.99514,"Private room",109,3,26,"27/05/2019",0.36,2,18
18997233,"Comfy Bedroom in Park Slope",80333891,"Mai","Brooklyn","Gowanus",40.67379,-73.9873,"Private room",45,30,2,"26/11/2017",0.1,2,0
2392814,"Room in Huge 3 Bedroom  L.E.S",12223914,"Lakis", ,"Lower East Side",40.71968,-73.98726,"Private room", ,1,0,"", ,1,0
26108336,"Large room with a view in the heart of NYC 31C2",190921808,"John","Manhattan","Hell's Kitchen",40.75587,-73.99724,"Private room",65,7,5,"20/05/2019",0.53,47,356
19047711,"Live like a New Yorker in bright LES bedroom!",26410240,"Maxime","Manhattan","Lower East Side",40.72083,-73.99205,"Private room", ,6,2,"04/08/2017",0.08,1,0
21933372,"Lovely Astoria apartment will make you feel home!",120284390,"Derya","Queens","Astoria",40.7723,-73.9281,"Private room",100,3,0,"", ,1,0
19790344,"Spacious 1BR on the border of West Village/Chelsea",24861274,"Madison","Manhattan","Chelsea",40.73881,-73.99741,"Entire home/apt",200,2,24,"01/07/2019",1.14,1,20
13346741,"Great location big one bedroom on the UWS",3256433,"Ira","Manhattan","Upper West Side",40.79426,-73.96914,"Entire home/apt",200,10,4,"08/06/2019",0.12,7,154
3005990,"Beautiful Large Room in Park Slope",15318802,"Jessie","Brooklyn","Sunset Park",40.66528,-73.99382,"Private room",54,1,4,"15/05/2018",0.07,1,0
12286939,"Cute little room in S Williamsburg!",24918898,"Javier","Brooklyn","Williamsburg",40.70755,-73.95117,"Private room", ,3,3,"30/05/2016",0.08,2,0
35899864,"Spacious 1 Bedroom Apt in East Williamsburg",132342992,"Nicole","Brooklyn","Williamsburg",40.71245,-73.94064,"Entire home/apt",150,3,0,"", ,1,12
2943724,"3 Bedroom @ JFK CASINO BEACH LOCALE",15029400,"Astoria"," ","Bayswater",40.60549,-73.75547,"Private room",70,1,13,"25/05/2015",0.21,1,220
26818747,"Cozy Garden Oasis Brooklyn Private 1 Bedroom Apt",9857739,"Kelvin","Brooklyn","Sheepshead Bay",40.58884,-73.95136,"Entire home/apt",70,2,59,"23/06/2019",5.65,1,13
20328884,"Sunny Studio in Park Slope",10149880,"Haley","Brooklyn","Park Slope",40.67653,-73.9737,"Entire home/apt",106,5,0,"", ,1,0
35842224,"Private floor in historic Bed Stuy next to subway",110026,"George", ,"Bedford-Stuyvesant",40.68034,-73.93991,"Entire home/apt", ,1,0,"", ,1,9
4494217,"Stylish West Village Artists Penthouse Loft",22720650,"Duane", ,"West Village",40.73604,-74.0056,"Entire home/apt",130,30,1,"24/12/2018",0.15,2,0
14110407,"Relaxing Ocean Front Beach Home in Arverne!",84765662,"Sita","Queens","Arverne",40.58843,-73.79905,"Entire home/apt",450,3,15,"22/06/2019",0.42,1,290
19156426,"Private room with 2 Windows, 1st FL",2712353,"Masud"," ","Cypress Hills",40.68696,-73.87564,"Private room",35,28,7,"24/06/2019",0.29,4,312
